,review,predicted,label
20792,"lets,way,ones,checking,page,looking,info,related,word,breasts,know,googlers,way,pornographic,contrary,value,masturbation,material,frankly,filmmaker,didnt,good,job,aim,subject,experiences,women,bodies,images,society,health,little,circumspect,came,dvd,plays,late,night,hbo,cinemax,means,pleasure,supermarket,pick,pair,ripe,melons,home,squeeze,uh,ideabr,semiserious,filmmaking,meant,premium,latenight,viewing,shouldnt,latenight,types,intimate,setting,tone,women,variety,shapes,sizes,races,man,thrown,fake,breasts,value,life,experience,straightforward,way,semiserious,little,segments,director,feels,needs,throw,archival,footage,old,howto,videos,puberty,sex,breasts,superrare,cartoons,knockers,flying,isnt,problem,asset,need,little,visual,segways,interviewsbr,held,feminism,liberating,form,dont,need,cover,choose,tops,shirts,bras,theyre,open,natural,body,object,sex,surprise,comfort,discomfort,curiosity,motherhood,sadly,cancer,theres,brave,step,taken,woman,survived,cancer,breast,know,youve,mature,adult,woman,gone,live,seminormal,life,breast,bittersweet,moment,says,fairy,godmother,said,wish,breasts,think,dont,snicker,eww,gross,thats,test,folksbr,shot,best,circumstances,tv,edited,tight,pace,dull,moment,feel,like,holding,especially,man,hear,hard,truth,like,breasts,erogenous,flat,chest,attractive,men,breasts,documentary,deconstructing,myths,real,faces,breasts,minds,hearts,laid,bare,thats,worthy,session,power,guess,intention",neg,pos
20796,"episode,saw,innocent,child,stupid,funny,looking,puppets,called,mitts,discuss,childhood,things,play,song,mitts,goes,like,lets,join,mitts,groucho,marx,puppet,told,jokes,session,man,sing,hot,fudge,right,green,puppet,teeth,called,seymore,seymore,crack,jokes,sing,episode,moral,episode,episode,man,sang,liars,losers,episode,singing,sharing,caring,seymore,said,tell,little,girls,sharon,karen,hot,fudge,holey,moley,man,weird,stuff,played,weird,music",neg,pos
20799,"mute,witness,modest,solid,thriller,received,attention,good,comments,deserves,film,written,directed,entirely,anthony,waller,tense,actionpacked,thriller,black,comedy,aspects,horror,influences,pointless,mumbojumbo,endless,plottwistsjust,straight,point,mystery,mute,witness,handles,vicious,topic,snuffmovies,effectively,set,russia,spoilers,production,costs,cheaper,film,crew,temporarily,moves,russia,shooting,horror,film,old,hangar,film,location,female,makeup,artist,team,accidentally,gets,locked,overnight,trying,find,way,witnesses,recordings,authentic,snuffmovie,shes,caught,tries,escape,shes,mute,cant,cry,help,explain,saw,police,properly,girls,life,real,danger,theres,hidden,network,snuff,productions,dont,want,witnesses,alive,end,spoilers,mute,witness,contains,multiple,highly,exiting,action,sequences,bloody,mystery,clues,effectively,kept,secret,till,end,similar,topic,id,definitely,better,famous,mm,directed,joel,schumacher,starring,nicolas,cage,acting,mute,witness,isnt,great,leading,actress,whos,russian,looks,cute,sir,alec,guinness,makes,special,appearance,cool,surely,recommended,guaranteed,fun,scares",neg,pos
20806,"tourist,trap,entertaining,horror,movie,late,s,movie,bunch,young,friends,stranded,old,deserted,lane,creepy,old,waxwork,museumbr,owner,museum,like,strange,harmless,old,man,things,nasty,turn,members,young,group,start,getting,killed,responsible,murders,old,man,slausen,collection,creepy,mannequins,alive,hungry,blood,film,good,stuff,fast,faced,performances,good,actorsactresses,tanya,roberts,sexy,film,boring,like,creepy,scenes,prepared,hide,covers,definitely,recommended,horror,movieghost,story,fans,film,highly,respectable",neg,pos
20807,"admit,thanks,movie,im,afraid,mannequins,hahahabr,yes,acting,movie,standard,pretty,swell,actors,pretty,decent,roles,script,pretty,good,sure,cheesy,stuff,decently,written,character,damn,scary,scenes,shivers,thinking,scene,dude,mannequins,brrrbr,yeah,ill,check,movie,pretty,good,entertaining,good,watch",neg,pos
20808,"group,friends,break,middle,flat,tire,jeep,mysteriously,wont,start,takes,tire,run,service,station,sees,remaining,foursome,search,friend,come,nice,mr,slaussen,offers,help,fix,jeep,offers,cool,drinks,refuge,heat,equally,run,hermitlike,house,happens,occupied,realistic,looking,mannequins,goes,guy,bunch,work,car,leaves,girls,house,goes,warns,leave,house,shack,warns,davy,brother,lurking,isnt,course,decides,venture,search,working,phone,seen,slaussen,davy,mannequins,tourist,trap,usual,horror,requirements,jiggly,big,boobed,girl,goody,shoes,girl,curiosity,getting,better,people,working,stands,apart,rest,s,genre,twist,ending,started,feel,sorry,slaussen,chuck,conners,terrific,creepy,overthetop,performanceat,point,film,character,molly,gem,find,taped,cable,younger,walking,video,store,spotted,vhs,copy,totally,overpriced,worth,fans,tanya,roberts,wont,disappointed,best,film,scene,soup,crackersbr,gave,movie,hard,explain",neg,pos
20812,"liked,know,rampant,clich,plot,lines,plenty,overacting,hell,lot,funbr,quest,s,s,horror,cheese,come,flicks,bad,theyre,good,good,suck,bad,bad,definitely,bad,goodbr,teens,traveling,come,oasis,middle,forgotten,slice,roadside,america,decide,check,cross,line,inappropriate,absurd,pay,pay,dearlybr,normally,movie,like,girls,type,miss,s,ditzy,scantilyclad,fit,arent,anorexic,broads,todays,horrible,horror,look,awesome,booty,shortsbr,kids",neg,pos
20813,"slasher,film,came,halloween,irwin,yabalans,halloween,honestly,found,tourist,trap,scarier,funner,tourist,trap,remarkable,treats,find,left,enjoyable,feeling,surprise,destiny,tell,night,local,blockbuster,months,went,business,stumble,movie,think,huh,like,laughable,bmovie,rent,took,home,boy,good,scare,tourist,trap,comes,bad,movie,definitely,cheesy,momentsbut,end,youre,having,fun,carebr,things,impressed,absolute,things,movie,scariest,ones,ive,seen,number,setting,horror,movie,good,setting,isnt,fun,love,love,love,location,feels,like,relate,feels,like,weve,makes,creepier,characters,non,stereotypical,real,personality,example,theyre,stoners,alcoholics,sex,obsessed,people,feel,like,normal,young,adults,plus,look,realistic,chuck,connors,gives,great,performance,mr,slausen,instant,liking,hes,real,feels,like,nice,guy,grandfatherly,figure,adore,probably,important,thing,makes,movie,scary,audience,jump,half,way,seats,turn,rights,right,reasons,example,time,horror,films,mainly,jump,sudden,change,music,pitch,tourist,trap,prepare,thats,case,perfect,use,lighting,mannequins,weirdness,feel,utterly,creeped,plus,love,bit,overthetop,things,feel,like,happen,exactly,horror,movie,takes,ridicules,premise,audience,feel,unsafe,terrifiedbr,overall,far,major,problems,weirdness,little,weird,times,end,tourist,trap,holds,place,near,dear,heart,horror,films,turn,lights,feel,unsafe,traveling",neg,pos
20815,"slasher,movies,started,years,movie,believe,pearl,stay,longer,turned,tv,set,especially,person,easily,scared,movie,wouldnt,stomach,years,movie,hasnt,lost,charm,thrillbr,blood,gore,thrill,sure,chill,spine,movie,starts,bang,stay,pace,till,end,bgm,nerve,cracking,remember,copied,indian,movies,days,kings,favorite,wonder,thats,reason,wanted,didnt,let,dont,turn,lights,coz,wont,find,enrique,smiling,doll,sitting,right,beware,lite,heartedbr,thumps,going,pretty,low,preserve,ratings,dramas",neg,pos
20816,"let,start,saying,tourist,trap,better,movie,horror,films,come,hollywood,lately,dont,believe,darkness,falls,certainly,better,crappy,direct,video,releases,like,stab,bleed,pool,big,problems,film,tourist,trap,found,audience,film,opened,given,pg,rating,mpaa,knows,horror,films,knows,pg,horror,film,usually,kiss,death,film,director,david,schmoeller,talks,problem,dvds,commentary,track,exceptions,like,poltergeist,received,pg,rating,big,differences,tourist,trap,poltergeist,tourist,trap,big,budget,hollywood,film,like,poltergeist,produced,steven,spielberg,guarantee,poltergeist,success,seen,tourist,trap,scratch,head,mpaa,rated,film,pg,heart,burst,scene,film,slapped,r,rating,pipe,blood,running,admit,young,looked,copy,poltergeist,video,store,shelf,picked,saw,rated,pg,shelf,favor,r,rated,film,instead,years,later,finally,saw,poltergeist,realized,great,film,missed,renting,pg,horror,film,judge,film,based,rating,likely,happened,tourist,trap,people,like,poltergeist,probably,overlook,favor,r,rated,film,likely,teenager,types,films,targeted,friday,th,masterpiece,extremely,box,office,fact,rated,r,heavily,advertised,paramount,time,found,audience,money,spawn,sequels,look,folks,tourist,trap,good,friday,th,thing,couldve,happened,tourist,trap,seen,tourist,trap,far,film,goes,tourist,trap,entertaining,horror,film,extremely,small,budget,acted,directed,levels,chuck,connors,riot,mr,slausen,gives,best,performance,film,special,credit,composer,pino,donaggio,score,film,sets,apart,gives,creepiness,music,scenes,involving,mannequins,especially,creepy,donaggio,worked,horror,film,carrie,film,scores,tourist,trap,exceptionally,good,work,film,continues,score,films,day,weakness,tourist,trap,explanation,daveys,powers,maybe,supposed,accept,order,movie,work,accept,point,screenplay,incidents,like,davey,makes,phone,ring,store,hes,basement,house,case,davey,limited,powers,phone,ring,houston,detroit,los,angeles,range,things,people,didnt,care,movie,likely,point,flaws,accept,mistake,accept,type,questions,generated,film,hate,horror,film,required,read,people,called,killer,mannequin,movie,assure,mannequin,kills,film,mannequins,controlled,power,davey,uses,weapon,common,misconception,film,people,problem,mannequins,said,downright,silly,think,add,overall,creepiness,film,overall,tourist,trap,good,fun,rentalout",neg,pos
20817,"bizarre,oddity,directed,guy,edited,texas,chainsaw,massacre,chuck,conners,gives,hilariously,overthetop,performance,owner,roadside,wax,museum,doomed,teenagers,happen,break,near,wax,figures,look,real,teens,points,heh,heh,hehnot,slasher,film,weird,mix,psychological,horror,old,fashioned,house,waxstyle,terror,think,horror,films,worse",neg,pos
20819,"like,reviewers,amazon,introduced,tourist,trap,beloved,decrepit,old,wor,ny,january,devil,dog,hound,hell,id,waiting,debuted,halloween,ended,thought,id,horror,fill,day,quit,laughing,eyed,borgost,sp,monster,ike,eisenmann,draws,room,scarybr,enjoy,richard,crenna,wearing,madefortv,horror,hat,minutes,tourist,trap,following,devil,dog,day,left,mark,months,later,ended,movie,taped,tv,wor,play,fairly,frequently,saturday,afternoon,million,dollar,movie,observed,offerings,delivers,powerful,horror,punch,veritable,left,hook,practically,starts,rest,cast,dances,jabs,putting,opening,scene,larger,context,way,moves,real,climax,night,living,dead,animatorbr,paragraphs,havent,mentioned,single,mannequin,face,damn,things,scary,music,script,remember,scary,dress,dummies,like,relatives,attics,basements,like,relatively,straightforward,schmoeller,carrolls,approach,played,real,life,good,mannequin,double,thats,thing,youre,likely,happen,stuck,slausens,defunct,wax,museum,roadside,stand,yes,point,loved,chuck,slausen,connors,trying,pass,vincent,price,yes,plot,taken,paragraph,early,stages,cant,script,thick,doesnt,matter,direction,competent,acting,meryl,streeps,emphatically,attendance,helps,instead,hinders,useful,effective,pino,dinaggio,score,carrie,de,palma,movies,lighting,film,stock,use,varying,sound,levels,element,low,budget,production,comes,work,greater,sum,partsbr,mention,scary,hell,stephen,king,talked,movie,danse,macabre,year,release,good,reason,like,work,great,art,sure,tell,scary,story,rest,cast,relatively,unknown,wasnt,jocelyn,jones,texas,car,chase,movie,chuck,connors,tanya,roberts,familiar,audiences,think,stephen,king,style,happen,people,knowbr,comparisons,psycho,plot,texas,chainsaw,massacre,overall,look,feel,arent,associations,mind,valid,wish,comment,dvd,look,forward,buying,tourist,trap,notoriously,hard,find,video,nearcomplete,extinction,independent,video,rental,outlets,home,aside,wor,cable,s,tmcshowtime,appear,picked,play,regularly,spoilers,im,afraid,plot,breakdown,right,tiny,little,scroll,away,like,better,safe,sorry,mannequins,damn,scary,id,tell,record,tourist,trap,chock,great,lines,going,party,look,huh,look,youre,pretty,cant,hurt,shouldnt,hide,feels,good,listen,vincent,price,inflection,inevitable,youre,crazy,delivered,right,moment,right,tone,try,try,hair,arms,hear,mannequins,head,screaming,molly,especially,realize,head,p,s,charles,band,producer,believe,likely,owned,rights,dinaggios,music,band,understand,brains,moon,entertainment,explain,musics,subsequent,use,puppet,master,commercial,approach,characterized,moon,enjoyable,puppet,master,subspecies,franchises,uhhh,trancers,bad,channels,sorry,boc",neg,pos
20820,"despite,silly,premiseridiculous,plot,devices,low,budgettourist,trapbr,manages,striking,inventive,beautifully,scored,filma,throw,rationality,window,fully,appreciate,director,trying,manage,thatyou,pleasant,surprise,note,semiclassic,horror,films,wasnt,spoiled,numerous,sequels",neg,pos
20824,"group,young,travelers,ran,gas,weird,wax,museum,called,saluesens,lost,oasis,owned,strange,man,named,slausen,chuck,conners,dummies,controlled,mysterious,force,madman,special,powers,wants,deadbr,underappreciated,horror,movies,late,s,charles,band,producer,reanimatorproduction,scariest,unique,low,budget,horror,productions,day,combining,psychological,themes,having,result,gore,like,usual,slasher,movie,movie,keeps,viewer,edge,seats,tension,scares,movie,cult,diamond,rough,genre,worth,watchingbr,recommended,pin,texas,chainsaw,massacre,hills,eyes,maniac,magic,dolls,dawn,house,corpses,devils,rejects,sleepaway,camp,mothers,day,nightmare,elm,street,friday,th,halloween,puppet,master,house,wax,jeepers,creepers,high,tension,evil,dead,ii,dusk,till,dawn,waxwork,trouble,psycho",neg,pos
20828,"tourist,trap,genuinely,spooky,lowbudget,horror,film,surely,satisfy,horror,fansit,contains,extremely,strange,atmosphere,unnerving,moments,total,dread,fearsome,scenes,downright,bizarre,example,scene,chuck,connors,sits,dinner,mannequin,comes,life,starts,conversing,head,falls,offthere,little,gorebut,violence,strong,pgrated,horror,filmthe,mannequins,look,sinister,climax,horrifyingdavid,schmoeller,returned,genre,films,including,crawlspacepuppet,master,netherworldstill,tourist,trap,definitely,best,horror,filmso,want,scared,little,gem,lookbr,rated,pg,brief,nudity,violence,profanity",neg,pos
20829,"oki,seen,everythingand,considered,classics,shouldnt,like,halloween,movies,suck,crap,steven,king,junkand,considered,ok,great,like,carnival,souls,plain,ignoredlike,evil,ed,pumpkin,head,brain,dead,bud,cort,stick,head,seen,leavethats,meand,money,better,house,leftlast,house,great,till,endingthen,blew,chunkswhat,kind,dummy,gonna,blow,job,killed,kids,completely,stupid,find,movie,bully,funny,games,ya,want,realism,creep,ed,outbut,damn,thing,stuck,yearsone,cause,chuck,connors,scarytwo,tanya,roberts,best,female,victim,everthree,chick,smothered,plaster,time,worst,killings,filmand,th,telekinetic,powers,thing,blew,mind,came,totally,unexpectednot,mention,dummies,wax,figures,puppets,etcit,right,psycholast,housetexas,chainsawetc,classicand,deservedly",neg,pos
20835,"dont,hate,slashers,started,takes,hour,lame,red,herrings,real,action,takes,place,tourist,trap,isnt,like,typically,gruesome,slashing,wantthan,typically,gruesome,slashing,youll,plenty,constantly,start,finish,movie,contains,probably,greatest,opening,sequence,s,horror,cinema,teenager,stroll,engine,trouble,trapped,deserted,house,assaulted,creepy,collection,wax,statues,lambs,slaughter,arrive,house,encounter,utterly,insane,maniac,looks,somewhat,like,mixture,leatherface,texas,chainsaw,massacre,mad,sculptors,old,waxmuseum,movies,tourist,trap,exciting,horror,entertainment,genuine,suspense,grisly,images,ultimate,weirdness,morbid,humor,terrific,makeup,effects,plot,twists,arent,original,acting,pretty,lousy,seriously,cares,fast,pacing,groovy,killericon,caused,tourist,trap,earn,spot,favorite,slashers,bit,surprising,total,lack,nudity,bad,girls,look,ravishing,minutes,obligatory,line,needs,bathingsuit,spoken",neg,pos
